AMF_ID,Timestamp,Vendor,RM_RegisteredUEs,RM_RegAtt,RM_RegSucc,CPU_Load,Paging_Attempts,MM_MobilityRegUpdateAtt,MM_MobilityRegUpdateSucc
AMF_Lisboa_02,2025-09-16 22:30:00,Nokia,2646,245,223,50.729486978380244,113,71,65
AMF_Lisboa_02,2025-09-16 22:45:00,Nokia,2103,221,210,42.87737704004386,122,58,55
AMF_Lisboa_02,2025-09-16 23:00:00,Nokia,1678,146,138,35.75376252344757,60,50,55
AMF_Lisboa_02,2025-09-16 23:15:00,Nokia,2069,216,198,39.141633088779805,70,58,53
AMF_Lisboa_02,2025-09-16 23:30:00,Nokia,1792,185,168,42.18368644658064,56,47,38
AMF_Lisboa_02,2025-09-16 23:45:00,Nokia,1984,178,170,42.19043125729486,98,53,54
AMF_Lisboa_02,2025-09-17 00:00:00,Nokia,1820,159,150,38.27598248637274,82,55,37
AMF_Lisboa_02,2025-09-17 00:15:00,Nokia,1798,217,215,32.908208603855435,107,52,52
AMF_Lisboa_02,2025-09-17 00:30:00,Nokia,2410,240,217,37.017365120968414,101,66,72
AMF_Lisboa_02,2025-09-17 00:45:00,Nokia,2391,224,212,47.15932198744778,115,50,73
AMF_Lisboa_02,2025-09-17 01:00:00,Nokia,1573,166,163,35.438850750561194,72,53,46
AMF_Lisboa_02,2025-09-17 01:15:00,Nokia,2049,228,216,41.313424153870606,65,58,59
AMF_Lisboa_02,2025-09-17 01:30:00,Nokia,1761,160,149,45.79258958723591,60,46,52
AMF_Lisboa_02,2025-09-17 01:45:00,Nokia,2259,249,234,48.423850089014344,103,55,76
AMF_Lisboa_02,2025-09-17 02:00:00,Nokia,2154,224,207,31.015170170002076,93,51,56
AMF_Lisboa_02,2025-09-17 02:15:00,Nokia,1868,218,208,43.12303734503166,71,49,43
AMF_Lisboa_02,2025-09-17 02:30:00,Nokia,2293,224,213,49.16478531845384,93,71,59
AMF_Lisboa_02,2025-09-17 02:45:00,Nokia,1449,124,114,39.76543981809866,46,42,42
AMF_Lisboa_02,2025-09-17 03:00:00,Nokia,2435,240,230,45.1043212252826,111,77,56
AMF_Lisboa_02,2025-09-17 03:15:00,Nokia,2203,240,232,39.47271016311047,105,69,69
AMF_Lisboa_02,2025-09-17 03:30:00,Nokia,1955,178,169,47.792433858675665,67,50,60
AMF_Lisboa_02,2025-09-17 03:45:00,Nokia,1592,158,152,41.95815642060839,40,43,34
AMF_Lisboa_02,2025-09-17 04:00:00,Nokia,2261,223,210,39.81875107455801,78,60,55
AMF_Lisboa_02,2025-09-17 04:15:00,Nokia,2173,201,191,43.16236745609019,110,58,65
AMF_Lisboa_02,2025-09-17 04:30:00,Nokia,2144,197,189,40.998943865446336,73,60,72
AMF_Lisboa_02,2025-09-17 04:45:00,Nokia,2164,229,211,40.335093992761124,52,66,54
AMF_Lisboa_02,2025-09-17 05:00:00,Nokia,1864,178,172,37.55130595676501,51,59,67
AMF_Lisboa_02,2025-09-17 05:15:00,Nokia,2208,211,203,36.20927144694772,70,57,59
AMF_Lisboa_02,2025-09-17 05:30:00,Nokia,1874,143,139,40.420972320202154,142,40,44
AMF_Lisboa_02,2025-09-17 05:45:00,Nokia,1782,158,147,33.48268735801837,59,37,57
AMF_Lisboa_02,2025-09-17 06:00:00,Nokia,3309,331,308,56.11771093442002,137,104,104
AMF_Lisboa_02,2025-09-17 06:15:00,Nokia,2740,288,274,44.86120838278846,117,70,70
AMF_Lisboa_02,2025-09-17 06:30:00,Nokia,3688,351,331,53.235954129267014,135,107,110
AMF_Lisboa_02,2025-09-17 06:45:00,Nokia,2909,284,272,55.84850196807774,110,88,83
AMF_Lisboa_02,2025-09-17 07:00:00,Nokia,2518,220,201,40.106482937449904,107,67,70
AMF_Lisboa_02,2025-09-17 07:15:00,Nokia,3337,316,302,49.77208471177273,109,97,93
AMF_Lisboa_02,2025-09-17 07:30:00,Nokia,3202,333,321,51.57202355231818,134,95,82
AMF_Lisboa_02,2025-09-17 07:45:00,Nokia,3278,341,318,54.54160067858785,165,102,93
AMF_Lisboa_02,2025-09-17 08:00:00,Nokia,3588,352,340,47.40893436748708,114,105,104
AMF_Lisboa_02,2025-09-17 08:15:00,Nokia,3863,370,363,71.09842276054492,199,118,101
AMF_Lisboa_02,2025-09-17 08:30:00,Nokia,3792,349,326,64.88250293343054,193,109,107
AMF_Lisboa_02,2025-09-17 08:45:00,Nokia,4515,437,418,62.75294195937375,177,130,128
AMF_Lisboa_02,2025-09-17 09:00:00,Nokia,4959,539,526,65.32635719037047,195,150,143
AMF_Lisboa_02,2025-09-17 09:15:00,Nokia,4556,485,431,57.55670252399886,192,127,134
AMF_Lisboa_02,2025-09-17 09:30:00,Nokia,4235,443,427,61.306142846121936,149,122,118
AMF_Lisboa_02,2025-09-17 09:45:00,Nokia,4213,426,391,59.673657194539146,160,120,129
AMF_Lisboa_02,2025-09-17 10:00:00,Nokia,3146,292,281,51.072779916854685,128,99,86
AMF_Lisboa_02,2025-09-17 10:15:00,Nokia,3639,335,314,53.43925159023436,144,109,101
AMF_Lisboa_02,2025-09-17 10:30:00,Nokia,2501,272,252,40.79235481191144,112,81,58
AMF_Lisboa_02,2025-09-17 10:45:00,Nokia,3220,316,302,49.86006886217159,112,101,84
AMF_Lisboa_02,2025-09-17 11:00:00,Nokia,2800,299,276,30.52250485833512,148,70,84
AMF_Lisboa_02,2025-09-17 11:15:00,Nokia,3132,310,297,47.21451126044186,119,89,94
AMF_Lisboa_02,2025-09-17 11:30:00,Nokia,3741,381,367,56.32174092130921,131,116,111
AMF_Lisboa_02,2025-09-17 11:45:00,Nokia,3379,355,329,57.96849027330894,139,108,102
AMF_Lisboa_02,2025-09-17 12:00:00,Nokia,3602,352,329,59.925566547276375,164,112,114
AMF_Lisboa_02,2025-09-17 12:15:00,Nokia,3494,377,348,54.111293440536784,152,89,109
AMF_Lisboa_02,2025-09-17 12:30:00,Nokia,3333,342,325,52.762475755268426,166,94,91
AMF_Lisboa_02,2025-09-17 12:45:00,Nokia,4787,502,498,61.41793105925507,185,135,134
AMF_Lisboa_02,2025-09-17 13:00:00,Nokia,3688,420,410,48.58361055410235,155,133,105
AMF_Lisboa_02,2025-09-17 13:15:00,Nokia,3966,406,380,60.7460243001037,188,124,104
AMF_Lisboa_02,2025-09-17 13:30:00,Nokia,3275,328,318,58.35794540360467,169,99,95
AMF_Lisboa_02,2025-09-17 13:45:00,Nokia,2694,315,304,56.00707916975609,163,71,69
AMF_Lisboa_02,2025-09-17 14:00:00,Nokia,3203,332,321,55.06223421411519,143,95,93
AMF_Lisboa_02,2025-09-17 14:15:00,Nokia,2237,211,198,45.78948096613567,139,67,56
AMF_Lisboa_02,2025-09-17 14:30:00,Nokia,3677,350,329,61.332912603672526,169,95,98
AMF_Lisboa_02,2025-09-17 14:45:00,Nokia,3289,334,313,51.9047758322984,144,104,103
AMF_Lisboa_02,2025-09-17 15:00:00,Nokia,2858,314,288,39.66250831731281,113,83,81
AMF_Lisboa_02,2025-09-17 15:15:00,Nokia,2694,260,241,56.972057976394936,133,86,90
AMF_Lisboa_02,2025-09-17 15:30:00,Nokia,2276,255,250,46.121677829219585,91,67,72
AMF_Lisboa_02,2025-09-17 15:45:00,Nokia,3404,333,318,46.21657847781201,136,113,92
AMF_Lisboa_02,2025-09-17 16:00:00,Nokia,2562,253,242,46.035998188304795,138,80,74
AMF_Lisboa_02,2025-09-17 16:15:00,Nokia,2595,276,271,40.002782632657656,87,72,74
AMF_Lisboa_02,2025-09-17 16:30:00,Nokia,2820,298,286,48.20189073572904,110,93,83
AMF_Lisboa_02,2025-09-17 16:45:00,Nokia,3439,338,320,53.50806006100828,143,106,111
AMF_Lisboa_02,2025-09-17 17:00:00,Nokia,2495,248,243,47.44265369403266,107,71,71
AMF_Lisboa_02,2025-09-17 17:15:00,Nokia,3725,354,343,58.61558659196459,164,113,102
AMF_Lisboa_02,2025-09-17 17:30:00,Nokia,3766,367,363,55.747010420354414,154,122,112
AMF_Lisboa_02,2025-09-17 17:45:00,Nokia,2430,256,242,53.295788109397144,81,70,83
AMF_Lisboa_02,2025-09-17 18:00:00,Nokia,4294,420,399,67.19801752243626,173,124,122
AMF_Lisboa_02,2025-09-17 18:15:00,Nokia,3066,293,273,52.3027827877234,170,89,86
AMF_Lisboa_02,2025-09-17 18:30:00,Nokia,4382,423,393,65.08114867436653,193,124,121
AMF_Lisboa_02,2025-09-17 18:45:00,Nokia,4185,446,425,62.84408846185194,141,125,125
AMF_Lisboa_02,2025-09-17 19:00:00,Nokia,4307,456,424,59.1371665785823,177,122,127
AMF_Lisboa_02,2025-09-17 19:15:00,Nokia,4687,485,473,68.55836344516415,200,131,140
AMF_Lisboa_02,2025-09-17 19:30:00,Nokia,4480,458,437,60.82075227997536,210,135,130
AMF_Lisboa_02,2025-09-17 19:45:00,Nokia,4674,476,465,55.014088730277365,207,135,141
AMF_Lisboa_02,2025-09-17 20:00:00,Nokia,3357,310,287,64.31578292884048,168,102,84
AMF_Lisboa_02,2025-09-17 20:15:00,Nokia,3837,364,361,56.16227157640551,127,116,117
AMF_Lisboa_02,2025-09-17 20:30:00,Nokia,4297,422,400,54.650808107287524,163,114,118
AMF_Lisboa_02,2025-09-17 20:45:00,Nokia,4367,394,368,63.55623275371046,173,133,123
AMF_Lisboa_02,2025-09-17 21:00:00,Nokia,3983,393,383,60.327284929669744,149,127,112
AMF_Lisboa_02,2025-09-17 21:15:00,Nokia,3921,372,361,54.37511247990601,210,101,121
AMF_Lisboa_02,2025-09-17 21:30:00,Nokia,3831,401,382,61.25970362901588,155,112,106
AMF_Lisboa_02,2025-09-17 21:45:00,Nokia,3586,350,330,63.93111809889227,164,106,96
AMF_Lisboa_02,2025-09-17 22:00:00,Nokia,2015,229,223,41.80395237348424,51,56,68
AMF_Lisboa_02,2025-09-17 22:15:00,Nokia,2073,209,202,37.03543819650217,88,61,54
AMF_Lisboa_02,2025-09-17 22:30:00,Nokia,2186,205,197,39.92628938797007,92,68,54
AMF_Lisboa_02,2025-09-17 22:45:00,Nokia,2694,289,269,44.16790125105304,126,78,74
AMF_Lisboa_02,2025-09-17 23:00:00,Nokia,1390,153,146,39.46118148272753,67,29,45
AMF_Lisboa_02,2025-09-17 23:15:00,Nokia,1971,169,156,43.252397919710035,92,39,55
AMF_Lisboa_02,2025-09-17 23:30:00,Nokia,1667,147,140,38.448097563856344,93,42,41
AMF_Lisboa_02,2025-09-17 23:45:00,Nokia,1769,211,198,30.5100094959868,59,48,61
AMF_Lisboa_02,2025-09-18 00:00:00,Nokia,1990,197,189,47.54715095234722,103,68,73
AMF_Lisboa_02,2025-09-18 00:15:00,Nokia,2367,205,185,40.42477087504182,111,82,71
AMF_Lisboa_02,2025-09-18 00:30:00,Nokia,1938,170,162,41.860720477046684,67,41,64
AMF_Lisboa_02,2025-09-18 00:45:00,Nokia,1612,201,190,37.38368245845627,75,54,33
AMF_Lisboa_02,2025-09-18 01:00:00,Nokia,1969,210,201,42.64286897726869,111,53,52
AMF_Lisboa_02,2025-09-18 01:15:00,Nokia,1906,182,170,38.0710289775489,91,63,58
AMF_Lisboa_02,2025-09-18 01:30:00,Nokia,2226,226,209,40.77448502139045,78,67,58
AMF_Lisboa_02,2025-09-18 01:45:00,Nokia,1427,169,162,41.5869115067719,66,38,43
AMF_Lisboa_02,2025-09-18 02:00:00,Nokia,1518,133,129,36.52808793785685,75,47,52
AMF_Lisboa_02,2025-09-18 02:15:00,Nokia,2215,216,204,41.88709986384661,83,64,67
AMF_Lisboa_02,2025-09-18 02:30:00,Nokia,1690,183,171,37.05448212715279,82,58,42
AMF_Lisboa_02,2025-09-18 02:45:00,Nokia,1817,192,184,34.045625767686104,95,59,57
AMF_Lisboa_02,2025-09-18 03:00:00,Nokia,1949,182,178,29.214258393069702,111,61,60
AMF_Lisboa_02,2025-09-18 03:15:00,Nokia,1375,131,121,38.518799812637134,63,34,50
AMF_Lisboa_02,2025-09-18 03:30:00,Nokia,1450,115,106,43.9664664390272,81,47,47
AMF_Lisboa_02,2025-09-18 03:45:00,Nokia,1838,186,174,43.852226400715814,98,66,52
AMF_Lisboa_02,2025-09-18 04:00:00,Nokia,2195,213,198,36.09604052062707,78,68,70
AMF_Lisboa_02,2025-09-18 04:15:00,Nokia,2545,257,241,43.927692093452336,117,79,77
AMF_Lisboa_02,2025-09-18 04:30:00,Nokia,2060,206,193,36.159947456392004,133,63,65
AMF_Lisboa_02,2025-09-18 04:45:00,Nokia,2121,171,169,36.95314260440306,111,66,68
AMF_Lisboa_02,2025-09-18 05:00:00,Nokia,1409,148,144,43.351754735943594,59,38,44
AMF_Lisboa_02,2025-09-18 05:15:00,Nokia,2592,305,292,44.02931264255697,131,88,73
AMF_Lisboa_02,2025-09-18 05:30:00,Nokia,1887,188,176,46.060208541315575,101,53,46
AMF_Lisboa_02,2025-09-18 05:45:00,Nokia,1848,200,192,36.026454885648,82,65,50
AMF_Lisboa_02,2025-09-18 06:00:00,Nokia,2672,256,238,50.238083109846244,98,91,77
AMF_Lisboa_02,2025-09-18 06:15:00,Nokia,2690,309,301,54.26434076425059,158,72,71
AMF_Lisboa_02,2025-09-18 06:30:00,Nokia,3064,335,334,53.33122759609957,119,79,87
AMF_Lisboa_02,2025-09-18 06:45:00,Nokia,2597,262,252,47.57756198403168,92,75,75
AMF_Lisboa_02,2025-09-18 07:00:00,Nokia,3452,371,349,58.36059939153054,128,105,94
AMF_Lisboa_02,2025-09-18 07:15:00,Nokia,3283,325,306,51.16687251971772,116,84,95
AMF_Lisboa_02,2025-09-18 07:30:00,Nokia,2173,220,211,43.75393869094566,109,62,70
AMF_Lisboa_02,2025-09-18 07:45:00,Nokia,3055,312,296,50.5922135133544,128,88,88
AMF_Lisboa_02,2025-09-18 08:00:00,Nokia,3534,361,351,54.916101463874135,180,106,94
AMF_Lisboa_02,2025-09-18 08:15:00,Nokia,3591,390,368,49.43084041079693,143,111,107
AMF_Lisboa_02,2025-09-18 08:30:00,Nokia,4555,464,431,72.7040596506647,183,134,134
AMF_Lisboa_02,2025-09-18 08:45:00,Nokia,3742,400,382,47.82993365114874,137,95,118
AMF_Lisboa_02,2025-09-18 09:00:00,Nokia,3364,353,331,44.86687887779243,182,84,109
AMF_Lisboa_02,2025-09-18 09:15:00,Nokia,4218,406,392,73.40858034554742,239,139,135
AMF_Lisboa_02,2025-09-18 09:30:00,Nokia,4548,414,405,65.3612486817656,176,143,128
AMF_Lisboa_02,2025-09-18 09:45:00,Nokia,3549,369,346,54.52990555313511,147,121,97
AMF_Lisboa_02,2025-09-18 10:00:00,Nokia,3078,310,301,46.24412955292313,131,102,94
AMF_Lisboa_02,2025-09-18 10:15:00,Nokia,2925,302,284,49.54217521071975,161,86,88
AMF_Lisboa_02,2025-09-18 10:30:00,Nokia,3361,313,301,57.91336517436087,138,106,96
AMF_Lisboa_02,2025-09-18 10:45:00,Nokia,2259,238,226,42.715158877370705,125,78,58
AMF_Lisboa_02,2025-09-18 11:00:00,Nokia,3161,333,329,50.53008727126709,82,98,84
AMF_Lisboa_02,2025-09-18 11:15:00,Nokia,2924,254,241,53.713676065343044,193,85,90
AMF_Lisboa_02,2025-09-18 11:30:00,Nokia,3008,292,277,50.96370004637299,139,93,90
AMF_Lisboa_02,2025-09-18 11:45:00,Nokia,3098,297,288,47.52138429442432,67,85,82
AMF_Lisboa_02,2025-09-18 12:00:00,Nokia,3741,373,364,60.60993283541702,167,134,118
AMF_Lisboa_02,2025-09-18 12:15:00,Nokia,4355,448,438,48.59863393251378,152,138,117
AMF_Lisboa_02,2025-09-18 12:30:00,Nokia,4369,438,417,70.78929060619895,212,140,127
AMF_Lisboa_02,2025-09-18 12:45:00,Nokia,4367,424,411,63.62064473400196,209,128,135
AMF_Lisboa_02,2025-09-18 13:00:00,Nokia,3110,290,275,57.01520190239954,107,109,83
AMF_Lisboa_02,2025-09-18 13:15:00,Nokia,3702,370,347,60.954087183368344,148,102,97
AMF_Lisboa_02,2025-09-18 13:30:00,Nokia,4548,455,436,58.81565463295509,224,134,132
AMF_Lisboa_02,2025-09-18 13:45:00,Nokia,3105,324,293,52.89718277379132,79,88,100
AMF_Lisboa_02,2025-09-18 14:00:00,Nokia,2618,256,241,43.12849313392963,134,75,69
AMF_Lisboa_02,2025-09-18 14:15:00,Nokia,3131,275,260,52.58300212718115,143,87,85
AMF_Lisboa_02,2025-09-18 14:30:00,Nokia,2452,240,231,44.78023370457502,124,59,73
AMF_Lisboa_02,2025-09-18 14:45:00,Nokia,3445,336,305,49.3560537132913,185,99,101
AMF_Lisboa_02,2025-09-18 15:00:00,Nokia,3685,396,375,63.230599788107256,161,107,117
AMF_Lisboa_02,2025-09-18 15:15:00,Nokia,2217,192,180,43.47686746201759,92,71,68
AMF_Lisboa_02,2025-09-18 15:30:00,Nokia,2630,268,254,45.34297942636918,119,89,79
AMF_Lisboa_02,2025-09-18 15:45:00,Nokia,4155,449,427,57.042768286436576,133,139,126
AMF_Lisboa_02,2025-09-18 16:00:00,Nokia,2653,262,250,40.60208367584896,113,73,79
AMF_Lisboa_02,2025-09-18 16:15:00,Nokia,2957,283,264,39.423656430567135,100,77,83
AMF_Lisboa_02,2025-09-18 16:30:00,Nokia,2461,260,249,40.501106269661534,115,72,69
AMF_Lisboa_02,2025-09-18 16:45:00,Nokia,2912,300,291,56.72326354461475,135,82,80
AMF_Lisboa_02,2025-09-18 17:00:00,Nokia,2295,226,214,42.097001279643806,97,67,64
AMF_Lisboa_02,2025-09-18 17:15:00,Nokia,2413,242,227,52.787689130353066,111,68,64
AMF_Lisboa_02,2025-09-18 17:30:00,Nokia,2887,276,267,53.0234527037141,102,80,93
AMF_Lisboa_02,2025-09-18 17:45:00,Nokia,2400,258,244,40.02504266553397,124,79,76
AMF_Lisboa_02,2025-09-18 18:00:00,Nokia,3958,395,353,62.650411129311294,179,120,116
AMF_Lisboa_02,2025-09-18 18:15:00,Nokia,3485,329,314,49.533252276452735,186,107,97
AMF_Lisboa_02,2025-09-18 18:30:00,Nokia,3713,358,347,65.32299565401117,179,119,101
AMF_Lisboa_02,2025-09-18 18:45:00,Nokia,3031,307,274,54.357566998149615,178,87,78
AMF_Lisboa_02,2025-09-18 19:00:00,Nokia,3882,414,382,60.402303133805745,140,125,100
AMF_Lisboa_02,2025-09-18 19:15:00,Nokia,3770,387,363,53.98893015575154,141,114,105
AMF_Lisboa_02,2025-09-18 19:30:00,Nokia,4014,389,380,54.65963340186073,174,121,113
AMF_Lisboa_02,2025-09-18 19:45:00,Nokia,5261,501,507,65.71181719561184,212,149,151
AMF_Lisboa_02,2025-09-18 20:00:00,Nokia,3923,443,417,60.55674773182807,195,110,97
AMF_Lisboa_02,2025-09-18 20:15:00,Nokia,4615,464,440,57.37096790220335,166,137,134
AMF_Lisboa_02,2025-09-18 20:30:00,Nokia,4128,426,403,61.72191304345392,183,123,112
AMF_Lisboa_02,2025-09-18 20:45:00,Nokia,4237,440,414,61.92429977652538,157,146,122
AMF_Lisboa_02,2025-09-18 21:00:00,Nokia,3771,352,333,56.80773123241778,144,110,119
AMF_Lisboa_02,2025-09-18 21:15:00,Nokia,3394,335,316,59.53053788141076,162,103,97
AMF_Lisboa_02,2025-09-18 21:30:00,Nokia,3603,368,346,63.01860071178488,102,108,104
AMF_Lisboa_02,2025-09-18 21:45:00,Nokia,4325,424,400,62.189498551017294,207,125,118
AMF_Lisboa_02,2025-09-18 22:00:00,Nokia,2258,231,223,40.819162541995546,127,68,67
AMF_Lisboa_02,2025-09-18 22:15:00,Nokia,1868,185,171,37.81046381505575,78,57,47
AMF_Lisboa_02,2025-09-18 22:30:00,Nokia,1648,162,151,47.03389102757362,92,52,34
AMF_Lisboa_02,2025-09-18 22:45:00,Nokia,1383,148,142,38.39112610537484,47,42,39
AMF_Lisboa_02,2025-09-18 23:00:00,Nokia,2116,214,197,28.990866201620676,92,60,61
AMF_Lisboa_02,2025-09-18 23:15:00,Nokia,1582,176,169,34.49696554246824,102,51,37
AMF_Lisboa_02,2025-09-18 23:30:00,Nokia,2148,220,207,48.005134159991684,87,56,52
AMF_Lisboa_02,2025-09-18 23:45:00,Nokia,2245,216,203,35.56704986114342,133,69,62
AMF_Lisboa_02,2025-09-19 00:00:00,Nokia,1486,139,133,40.81947049151962,68,47,39
AMF_Lisboa_02,2025-09-19 00:15:00,Nokia,2134,240,216,36.10747037001927,104,58,77
AMF_Lisboa_02,2025-09-19 00:30:00,Nokia,1970,212,201,35.66593020028028,41,70,66
AMF_Lisboa_02,2025-09-19 00:45:00,Nokia,1693,171,156,34.24751659876984,117,51,62
AMF_Lisboa_02,2025-09-19 01:00:00,Nokia,2248,200,190,44.94900150049897,111,60,72
AMF_Lisboa_02,2025-09-19 01:15:00,Nokia,1660,153,145,26.817828039336415,70,44,45
AMF_Lisboa_02,2025-09-19 01:30:00,Nokia,1880,197,192,32.081706640366875,110,54,57
AMF_Lisboa_02,2025-09-19 01:45:00,Nokia,1910,194,191,35.466708105170156,78,64,53
AMF_Lisboa_02,2025-09-19 02:00:00,Nokia,2001,177,164,28.96920945617675,116,48,57
AMF_Lisboa_02,2025-09-19 02:15:00,Nokia,2480,284,268,51.05784667254812,122,69,64
AMF_Lisboa_02,2025-09-19 02:30:00,Nokia,1948,210,192,45.712330704687155,95,74,44
AMF_Lisboa_02,2025-09-19 02:45:00,Nokia,1496,139,135,34.925006245633725,87,44,45
AMF_Lisboa_02,2025-09-19 03:00:00,Nokia,2424,253,245,34.605101660297045,76,77,72
AMF_Lisboa_02,2025-09-19 03:15:00,Nokia,1934,195,186,30.914950126162715,65,71,55
AMF_Lisboa_02,2025-09-19 03:30:00,Nokia,2112,217,208,35.78592957720554,67,68,61
AMF_Lisboa_02,2025-09-19 03:45:00,Nokia,1857,207,194,37.59105018087841,73,51,51
AMF_Lisboa_02,2025-09-19 04:00:00,Nokia,2238,256,251,38.617120253764014,114,65,69
AMF_Lisboa_02,2025-09-19 04:15:00,Nokia,1853,174,170,42.188350645858556,98,72,53
AMF_Lisboa_02,2025-09-19 04:30:00,Nokia,1266,133,128,29.52810101562547,83,38,46
AMF_Lisboa_02,2025-09-19 04:45:00,Nokia,1958,208,204,44.6968865839166,102,64,49
AMF_Lisboa_02,2025-09-19 05:00:00,Nokia,2095,207,198,32.31428769057505,75,64,44
AMF_Lisboa_02,2025-09-19 05:15:00,Nokia,1776,142,129,33.55446343344864,94,59,46
AMF_Lisboa_02,2025-09-19 05:30:00,Nokia,1748,200,189,29.489004530563506,68,64,41
AMF_Lisboa_02,2025-09-19 05:45:00,Nokia,1937,147,142,46.827034840924156,94,62,56
AMF_Lisboa_02,2025-09-19 06:00:00,Nokia,2815,278,264,39.55143583916765,121,71,65
AMF_Lisboa_02,2025-09-19 06:15:00,Nokia,2534,280,270,49.32519389412606,114,77,80
AMF_Lisboa_02,2025-09-19 06:30:00,Nokia,2950,293,273,45.24573994158181,115,73,91
AMF_Lisboa_02,2025-09-19 06:45:00,Nokia,3382,359,341,47.96966146774487,139,93,95
AMF_Lisboa_02,2025-09-19 07:00:00,Nokia,3009,333,311,46.269319073630086,136,97,95
AMF_Lisboa_02,2025-09-19 07:15:00,Nokia,3156,338,306,46.45658588047716,125,101,83
AMF_Lisboa_02,2025-09-19 07:30:00,Nokia,2421,260,250,42.939771424284714,80,79,63
AMF_Lisboa_02,2025-09-19 07:45:00,Nokia,1901,164,154,50.65947674114425,125,66,52
AMF_Lisboa_02,2025-09-19 08:00:00,Nokia,4320,416,387,67.1789688687706,191,138,122
AMF_Lisboa_02,2025-09-19 08:15:00,Nokia,3478,338,329,57.358455974273454,207,110,103
AMF_Lisboa_02,2025-09-19 08:30:00,Nokia,4320,463,440,54.1080175921553,177,119,128
AMF_Lisboa_02,2025-09-19 08:45:00,Nokia,4440,419,392,60.19578395306253,205,125,121
AMF_Lisboa_02,2025-09-19 09:00:00,Nokia,4552,470,452,61.27350852414005,195,142,125
AMF_Lisboa_02,2025-09-19 09:15:00,Nokia,3464,315,294,55.33764941073206,117,113,113
AMF_Lisboa_02,2025-09-19 09:30:00,Nokia,3980,384,366,51.517762878787636,132,106,109
AMF_Lisboa_02,2025-09-19 09:45:00,Nokia,3500,369,350,50.274698771731806,149,116,99
AMF_Lisboa_02,2025-09-19 10:00:00,Nokia,3096,293,267,45.34433086638897,110,110,88
AMF_Lisboa_02,2025-09-19 10:15:00,Nokia,3494,345,322,51.33826170638491,136,105,102
AMF_Lisboa_02,2025-09-19 10:30:00,Nokia,3051,285,277,49.88461188417639,114,90,86
AMF_Lisboa_02,2025-09-19 10:45:00,Nokia,2553,246,246,51.374973237996116,121,67,77
AMF_Lisboa_02,2025-09-19 11:00:00,Nokia,3237,308,284,55.24020203677159,149,107,90
AMF_Lisboa_02,2025-09-19 11:15:00,Nokia,3548,372,353,45.95622363737459,169,104,110
AMF_Lisboa_02,2025-09-19 11:30:00,Nokia,2724,253,235,41.29855375697977,105,75,70
AMF_Lisboa_02,2025-09-19 11:45:00,Nokia,3276,316,299,50.14749605600531,127,82,94
AMF_Lisboa_02,2025-09-19 12:00:00,Nokia,3670,370,348,53.790464199468815,154,136,107
AMF_Lisboa_02,2025-09-19 12:15:00,Nokia,3803,353,334,58.07900473619675,141,104,107
AMF_Lisboa_02,2025-09-19 12:30:00,Nokia,4310,427,400,51.129380941449504,158,133,119
AMF_Lisboa_02,2025-09-19 12:45:00,Nokia,3622,396,380,49.7860459588145,133,93,99
AMF_Lisboa_02,2025-09-19 13:00:00,Nokia,3590,392,361,50.173657130647015,144,115,101
AMF_Lisboa_02,2025-09-19 13:15:00,Nokia,3436,296,276,56.76872110238039,150,98,103
AMF_Lisboa_02,2025-09-19 13:30:00,Nokia,4041,415,398,65.37299656838647,162,120,110
AMF_Lisboa_02,2025-09-19 13:45:00,Nokia,3483,362,339,68.876638375711,143,105,83
AMF_Lisboa_02,2025-09-19 14:00:00,Nokia,3404,329,313,54.94310269675324,161,103,99
AMF_Lisboa_02,2025-09-19 14:15:00,Nokia,2635,245,232,46.200193454690336,100,84,70
AMF_Lisboa_02,2025-09-19 14:30:00,Nokia,2607,264,247,48.83791368679143,87,77,79
AMF_Lisboa_02,2025-09-19 14:45:00,Nokia,2743,264,252,38.57304173901597,133,82,84
AMF_Lisboa_02,2025-09-19 15:00:00,Nokia,2403,265,245,41.993825261741314,125,73,79
AMF_Lisboa_02,2025-09-19 15:15:00,Nokia,3177,309,299,42.510652826921465,101,104,111
AMF_Lisboa_02,2025-09-19 15:30:00,Nokia,2981,294,279,62.62516036427023,153,85,86
AMF_Lisboa_02,2025-09-19 15:45:00,Nokia,3054,298,281,60.31117709516457,132,99,88
AMF_Lisboa_02,2025-09-19 16:00:00,Nokia,2724,271,254,52.95206148024762,124,83,79
AMF_Lisboa_02,2025-09-19 16:15:00,Nokia,2984,323,301,56.28635763895315,135,90,74
AMF_Lisboa_02,2025-09-19 16:30:00,Nokia,3202,332,317,52.50488671596322,122,89,96
AMF_Lisboa_02,2025-09-19 16:45:00,Nokia,2838,266,255,57.24802621953017,137,65,80
AMF_Lisboa_02,2025-09-19 17:00:00,Nokia,2797,223,210,44.95359458732148,111,78,80
AMF_Lisboa_02,2025-09-19 17:15:00,Nokia,2799,269,251,59.48846125041773,158,84,73
AMF_Lisboa_02,2025-09-19 17:30:00,Nokia,2504,246,234,47.01771813314983,103,66,84
AMF_Lisboa_02,2025-09-19 17:45:00,Nokia,3381,369,350,60.53929507797794,166,103,106
AMF_Lisboa_02,2025-09-19 18:00:00,Nokia,3845,388,374,61.55604103328966,161,101,116
AMF_Lisboa_02,2025-09-19 18:15:00,Nokia,3494,375,365,56.40107051116543,139,110,105
