SGW_ID,Timestamp,GTP_ActiveTunnels,GTP_DL_Throughput,GTP_UL_Throughput,S1U_Volume_DL,S1U_Volume_UL,S5S8_Volume_DL
SGW_Norte_02,2025-09-13 23:00:00,1224,0.4816823298224737,1.9104586216509398,167887366,190703821,287559735
SGW_Norte_02,2025-09-13 23:15:00,593,0.3933813889131995,0.0,72861264,64917741,201302317
SGW_Norte_02,2025-09-13 23:30:00,1012,1.5002086497115195,0.0,152014326,13203885,159851646
SGW_Norte_02,2025-09-13 23:45:00,1018,3.227312356242911,1.2591930819396366,260557136,52489210,43170935
SGW_Norte_02,2025-09-14 00:00:00,561,0.4845768332149418,0.6952278072791224,245945203,16137842,31890857
SGW_Norte_02,2025-09-14 00:15:00,1095,0.0,1.810223958570436,83016919,76598038,86758201
SGW_Norte_02,2025-09-14 00:30:00,1163,1.8819700255619773,1.6320940971172149,307202587,74034117,141743661
SGW_Norte_02,2025-09-14 00:45:00,993,0.42585059041166584,0.3968599309117883,118457880,-11630468,77183787
SGW_Norte_02,2025-09-14 01:00:00,1104,0.6037336828715947,0.4474693446504837,98615952,33062239,48038584
SGW_Norte_02,2025-09-14 01:15:00,676,1.5645893140470428,0.42375678971114505,76709399,-21287308,363639579
SGW_Norte_02,2025-09-14 01:30:00,902,1.5120258395000015,1.2448759180153575,182837010,21961475,92259257
SGW_Norte_02,2025-09-14 01:45:00,941,0.6344117965293576,1.129579831111914,134142262,11250116,135305646
SGW_Norte_02,2025-09-14 02:00:00,756,1.046249575001847,0.0,233588056,73434740,52091871
SGW_Norte_02,2025-09-14 02:15:00,1040,2.515705886627491,0.26566592057571553,192323374,13941696,221120578
SGW_Norte_02,2025-09-14 02:30:00,1000,0.7929615210804637,1.5662107552311748,111524173,79617625,128354516
SGW_Norte_02,2025-09-14 02:45:00,1180,0.0,1.0007116576839412,305155980,134326662,158510968
SGW_Norte_02,2025-09-14 03:00:00,894,3.0614298996363534,1.8612061521488146,301144843,83087515,17155970
SGW_Norte_02,2025-09-14 03:15:00,863,2.370034032347138,0.5577249296745279,202622323,118374499,200889414
SGW_Norte_02,2025-09-14 03:30:00,787,2.09673751016169,1.7518813725948734,14090244,113358416,219897890
SGW_Norte_02,2025-09-14 03:45:00,1275,1.7127116833286344,0.45827571158774255,58152235,51809704,250131826
SGW_Norte_02,2025-09-14 04:00:00,772,1.5045862742839833,0.0,-14398745,59486753,109249818
SGW_Norte_02,2025-09-14 04:15:00,1175,2.308564974794711,0.7187140300270236,105048550,48770707,215447621
SGW_Norte_02,2025-09-14 04:30:00,1027,4.094010287247036,0.34965506561097504,126713480,75700287,43617482
SGW_Norte_02,2025-09-14 04:45:00,886,0.0,0.8611061018004798,110156392,63985350,69902342
SGW_Norte_02,2025-09-14 05:00:00,1218,4.2266057000043284,1.964945132454338,90242904,104647870,107575829
SGW_Norte_02,2025-09-14 05:15:00,939,1.44901013756487,0.7072806215377743,186284540,46833887,108486401
SGW_Norte_02,2025-09-14 05:30:00,1375,2.7384953893291915,1.466660407063004,139312544,145229037,222923178
SGW_Norte_02,2025-09-14 05:45:00,734,0.8203656458491915,0.6369721420454159,98089357,68798883,-42289574
SGW_Norte_02,2025-09-14 06:00:00,1728,2.882002823281772,2.6395191484485023,329965579,138666299,338920203
SGW_Norte_02,2025-09-14 06:15:00,1035,0.0,1.1684705700552909,298590598,53831281,190117356
SGW_Norte_02,2025-09-14 06:30:00,1329,3.340993209453844,1.785479652421618,-20300768,102438653,265261741
SGW_Norte_02,2025-09-14 06:45:00,1280,0.7319136105673691,0.7203797906359901,257942520,110626437,239608109
SGW_Norte_02,2025-09-14 07:00:00,1149,5.1427668656876495,0.6580476155596752,275740509,169512624,102448646
SGW_Norte_02,2025-09-14 07:15:00,1464,3.7866801953326426,2.090160308551142,263409152,144679451,317284832
SGW_Norte_02,2025-09-14 07:30:00,1770,3.1746312300420523,2.1627065398077976,342150424,210362579,285268241
SGW_Norte_02,2025-09-14 07:45:00,1257,3.4036197490396782,1.5548889277652977,199522861,157356418,59392752
SGW_Norte_02,2025-09-14 08:00:00,2120,5.66651061552098,2.5780343247409223,533556055,298472349,413484910
SGW_Norte_02,2025-09-14 08:15:00,2160,5.801920184677588,3.0925172595639454,602696632,312385308,485327479
SGW_Norte_02,2025-09-14 08:30:00,1521,4.266899481661618,1.598191677257105,589301485,180477372,471622898
SGW_Norte_02,2025-09-14 08:45:00,1943,6.480746507382572,3.218908442228396,486440895,232468467,362950752
SGW_Norte_02,2025-09-14 09:00:00,2032,4.134547448152885,1.6497667017977897,640271369,269259629,459738074
SGW_Norte_02,2025-09-14 09:15:00,1739,5.543325606634584,2.22021370755822,480020265,332286965,429053650
SGW_Norte_02,2025-09-14 09:30:00,2069,4.170233036181357,2.7226985858460755,469562759,220324625,423578653
SGW_Norte_02,2025-09-14 09:45:00,1665,3.427175256735368,1.328699963649607,377330260,232306076,471139341
SGW_Norte_02,2025-09-14 10:00:00,1122,3.7138408300694166,1.75467883757573,286358982,125906755,250464646
SGW_Norte_02,2025-09-14 10:15:00,1858,2.116807748246791,0.8229055335271154,490765166,246978488,138092414
SGW_Norte_02,2025-09-14 10:30:00,1608,3.2657736733656852,1.2884443358969344,332133151,226371989,390083518
SGW_Norte_02,2025-09-14 10:45:00,1566,4.680623803784028,2.4083342812719906,275332048,109120135,312286746
SGW_Norte_02,2025-09-14 11:00:00,1679,4.267700305180086,1.9145495592426622,277777821,123748875,297870198
SGW_Norte_02,2025-09-14 11:15:00,1910,4.871210559766715,1.0407794386447549,512983899,208258067,351510875
SGW_Norte_02,2025-09-14 11:30:00,1687,4.800081664592697,2.2713799011587557,494969843,256530983,352820855
SGW_Norte_02,2025-09-14 11:45:00,2045,4.483211383175167,2.757692904821959,459207192,181628499,320055325
SGW_Norte_02,2025-09-14 12:00:00,2303,6.542031516253687,4.073986121729736,566587755,330903439,451523879
SGW_Norte_02,2025-09-14 12:15:00,1821,6.423271715323303,3.524623387709945,606967084,309182074,460328916
SGW_Norte_02,2025-09-14 12:30:00,1945,4.167576242222797,2.3135302503789186,561746351,184957819,366582771
SGW_Norte_02,2025-09-14 12:45:00,2170,6.149059945777777,2.7442385787564834,541444595,328667628,403592303
SGW_Norte_02,2025-09-14 13:00:00,1859,4.6778641741694145,3.2361043082538563,483063772,357974189,429694105
SGW_Norte_02,2025-09-14 13:15:00,2076,5.320970332016612,1.8952894656810297,383507890,340861254,355790718
SGW_Norte_02,2025-09-14 13:30:00,1997,5.803154395189014,3.5742792576038367,441193966,200700148,583099441
SGW_Norte_02,2025-09-14 13:45:00,1887,3.449195448028999,2.3598134521320975,457964599,250038721,407710223
SGW_Norte_02,2025-09-14 14:00:00,1150,3.2146262545688464,0.9786127591766043,185507683,194977560,340114705
SGW_Norte_02,2025-09-14 14:15:00,1517,4.090240181073659,1.585424131188805,181856387,130039939,301966124
SGW_Norte_02,2025-09-14 14:30:00,1306,4.005039900490308,0.8747635010097666,406232590,207741478,221593353
SGW_Norte_02,2025-09-14 14:45:00,1602,4.587298876065543,2.0909448994639503,371539644,155895699,278644285
SGW_Norte_02,2025-09-14 15:00:00,1462,1.2824480951216595,1.015773022773437,250756793,122702885,211390619
SGW_Norte_02,2025-09-14 15:15:00,1407,5.108902035342864,1.4097585507736932,113074508,119363527,224116107
SGW_Norte_02,2025-09-14 15:30:00,1408,4.059298167870497,1.1747056368106605,442339096,128814512,204370545
SGW_Norte_02,2025-09-14 15:45:00,1051,1.1605549126002206,0.7143577843365645,122779061,36174616,145585248
SGW_Norte_02,2025-09-14 16:00:00,1604,4.260342540662073,1.872894842722719,395617253,197007980,397261161
SGW_Norte_02,2025-09-14 16:15:00,1412,2.9479222946297647,1.7494841242400017,352400114,222498638,351313679
SGW_Norte_02,2025-09-14 16:30:00,1412,2.557635634825818,0.9815343346544885,348477070,208282016,356862980
SGW_Norte_02,2025-09-14 16:45:00,1617,3.846294012388725,1.9552730268391945,344376811,88208069,196744654
SGW_Norte_02,2025-09-14 17:00:00,960,3.175567642330014,1.201454346963514,187485471,88014610,253838262
SGW_Norte_02,2025-09-14 17:15:00,1281,2.644855246387185,2.019722864566941,341211832,112802053,282170198
SGW_Norte_02,2025-09-14 17:30:00,1589,4.0556324020999766,2.0511110196166205,307135069,210923889,282055838
SGW_Norte_02,2025-09-14 17:45:00,1308,3.059930745608899,2.3605615445299453,485222879,160435526,161432013
SGW_Norte_02,2025-09-14 18:00:00,2735,4.670785755500607,3.6770738510063548,681572201,327230770,659604553
SGW_Norte_02,2025-09-14 18:15:00,2202,4.44916133604105,2.215724349667654,434615168,217473149,318410833
SGW_Norte_02,2025-09-14 18:30:00,2333,5.9427008810085304,3.6676242248041886,692403861,326541166,456195490
SGW_Norte_02,2025-09-14 18:45:00,2094,4.53815168522941,2.709712560586431,603634203,181407969,529815965
SGW_Norte_02,2025-09-14 19:00:00,1838,1.494231551911569,1.7438887132012413,567990106,125670434,355907604
SGW_Norte_02,2025-09-14 19:15:00,2265,4.444402109331928,2.5554953547741914,520351932,237343921,397486382
SGW_Norte_02,2025-09-14 19:30:00,1637,2.796028689672906,1.6297156343394446,583897087,207218032,305793411
SGW_Norte_02,2025-09-14 19:45:00,1851,4.658307528250385,1.4430058616290198,638139231,238717875,512509112
SGW_Norte_02,2025-09-14 20:00:00,2229,6.8050481336916215,2.0877536411734456,683070811,280026411,406510785
SGW_Norte_02,2025-09-14 20:15:00,1731,3.2940793927202563,1.7320468362548243,256243181,176520425,282989150
SGW_Norte_02,2025-09-14 20:30:00,2157,4.4449587150822545,2.5404430622724856,639300364,255616984,613894654
SGW_Norte_02,2025-09-14 20:45:00,1929,4.663153129494265,2.2932946433916257,422711258,295524359,262979042
SGW_Norte_02,2025-09-14 21:00:00,1691,5.481773800896064,1.1795123662975326,286225110,144081773,268590234
SGW_Norte_02,2025-09-14 21:15:00,2000,4.086788768304305,1.9297894484251281,311457612,262827223,468924403
SGW_Norte_02,2025-09-14 21:30:00,2464,5.488953305822648,2.1456780472507946,531698166,224721501,491937192
SGW_Norte_02,2025-09-14 21:45:00,2038,6.230040640199708,2.772553104300935,396654577,224658564,376452169
SGW_Norte_02,2025-09-14 22:00:00,1120,0.8208738823678516,1.1527198846510698,289424449,45404971,142473537
SGW_Norte_02,2025-09-14 22:15:00,1076,0.9008402580243295,0.7712606812517914,-20948877,60502810,80485106
SGW_Norte_02,2025-09-14 22:30:00,885,0.29992957352557414,1.063447096247489,288325597,52596953,227323006
SGW_Norte_02,2025-09-14 22:45:00,1121,0.5876322420602809,0.8646775489006499,404302138,90850712,200536231
SGW_Norte_02,2025-09-14 23:00:00,1038,1.882049718294244,1.0411567617909765,-95853057,19303856,137272216
SGW_Norte_02,2025-09-14 23:15:00,938,1.681344889490597,0.4641190274916998,156556922,124166126,5387950
SGW_Norte_02,2025-09-14 23:30:00,988,2.963895020736597,0.1920838903632729,243740822,-328528,131140508
SGW_Norte_02,2025-09-14 23:45:00,1245,3.603362121296209,2.232786021681353,229045661,80679918,349438894
SGW_Norte_02,2025-09-15 00:00:00,773,3.9696173388580647,0.9577323857478743,118806590,62935955,137599060
SGW_Norte_02,2025-09-15 00:15:00,890,1.0222249122582223,0.9734960989514306,91755900,64440407,90337099
SGW_Norte_02,2025-09-15 00:30:00,1137,1.4243471475189986,1.0840622385852794,-9574879,84454252,106054679
SGW_Norte_02,2025-09-15 00:45:00,967,0.6606797934431774,0.7255573404066284,175643649,16719153,157969910
SGW_Norte_02,2025-09-15 01:00:00,894,0.5094384311950292,0.8882689311776972,97934312,147974665,127162529
SGW_Norte_02,2025-09-15 01:15:00,1173,2.3891155622566482,0.8398945050679323,289059188,50924418,240863516
SGW_Norte_02,2025-09-15 01:30:00,929,1.3449764447515773,1.3469658466009455,249222370,67989082,52901613
SGW_Norte_02,2025-09-15 01:45:00,995,2.7172381969892276,1.525896375112353,284345845,113286169,274608051
SGW_Norte_02,2025-09-15 02:00:00,915,3.1856209777966074,0.37510856801155595,120483155,19562040,100609648
SGW_Norte_02,2025-09-15 02:15:00,1054,4.22776982202471,1.133477452645673,168107316,94738677,128628436
SGW_Norte_02,2025-09-15 02:30:00,851,2.2756992460958623,0.5653396755282528,249910879,185053674,169026419
SGW_Norte_02,2025-09-15 02:45:00,1247,4.048473569300992,1.958848510503443,308911031,93827369,216433839
SGW_Norte_02,2025-09-15 03:00:00,1000,1.951953908835658,0.5188662487740073,120099850,78464730,263179406
SGW_Norte_02,2025-09-15 03:15:00,1220,3.5584789928089045,0.8107160937961199,227056245,163870109,316877964
SGW_Norte_02,2025-09-15 03:30:00,1235,3.028179149332725,0.18753147498093214,227011777,141749765,202079194
SGW_Norte_02,2025-09-15 03:45:00,1091,3.633103024211341,1.415405737558054,173305917,167712359,263836882
SGW_Norte_02,2025-09-15 04:00:00,1285,2.8304438745154537,1.4475072681998506,189817399,119062416,208965395
SGW_Norte_02,2025-09-15 04:15:00,923,0.9345776350741676,1.0552710959099434,56345311,105806580,98227387
SGW_Norte_02,2025-09-15 04:30:00,1188,2.7016748415671903,0.9104644169698742,336254945,143451091,93403703
SGW_Norte_02,2025-09-15 04:45:00,1225,2.207986800541452,1.73872959531441,118935777,53292625,139507370
SGW_Norte_02,2025-09-15 05:00:00,879,1.9335598502205704,0.6843371622060099,193206111,19645252,179303325
SGW_Norte_02,2025-09-15 05:15:00,812,0.5152113711132811,0.2842964387687948,225883044,64473149,84716218
SGW_Norte_02,2025-09-15 05:30:00,1114,0.9628070705343197,0.8593422369509515,203225082,106565336,180038764
SGW_Norte_02,2025-09-15 05:45:00,973,1.653341248124683,0.5458971815951491,56800787,23972880,146533618
SGW_Norte_02,2025-09-15 06:00:00,1150,2.71190486968338,3.044345618348605,494823050,182607240,355702253
SGW_Norte_02,2025-09-15 06:15:00,1609,3.2730883274999676,1.4690383023887421,471142181,151653839,329321854
SGW_Norte_02,2025-09-15 06:30:00,1831,3.2963757769831856,2.297395515552823,263977790,166218914,222608237
SGW_Norte_02,2025-09-15 06:45:00,2193,2.9903541496058987,2.057745556873485,599461932,231837846,269819849
SGW_Norte_02,2025-09-15 07:00:00,1494,5.190762117238757,3.044385555948447,416177795,250009701,504637644
SGW_Norte_02,2025-09-15 07:15:00,2271,4.288496104686032,2.1664672999452863,477771743,208498769,420552594
SGW_Norte_02,2025-09-15 07:30:00,1563,3.3504372339727935,2.067335433687999,228834545,177647017,391186814
SGW_Norte_02,2025-09-15 07:45:00,1611,4.803895591374636,3.12792304903539,562456916,138112247,331760730
SGW_Norte_02,2025-09-15 08:00:00,2533,6.2271557722498505,2.8830201468140784,627532011,303261656,549619765
SGW_Norte_02,2025-09-15 08:15:00,1971,4.9690663763614795,3.4134953452948356,777204656,131439035,523028295
SGW_Norte_02,2025-09-15 08:30:00,2324,7.016808454234905,3.160890690583359,646248966,341888648,441187807
SGW_Norte_02,2025-09-15 08:45:00,2553,5.881285264190498,3.2799775585146356,649128116,307818377,683014231
SGW_Norte_02,2025-09-15 09:00:00,2750,5.738440336656849,3.6293141708669783,659391391,420438500,435621837
SGW_Norte_02,2025-09-15 09:15:00,2246,6.976196177438722,4.034356999966604,576908830,355731130,492686793
SGW_Norte_02,2025-09-15 09:30:00,2556,7.7848760407888244,2.413706669226916,550801260,205873553,614380909
SGW_Norte_02,2025-09-15 09:45:00,2426,5.3730481987678615,2.9588223299459813,730436131,250776743,660969988
SGW_Norte_02,2025-09-15 10:00:00,1630,5.463832433264381,1.7697763846543835,437676612,259464453,193935628
SGW_Norte_02,2025-09-15 10:15:00,1638,2.410560773001002,1.995300383157474,244984084,114597656,174831973
SGW_Norte_02,2025-09-15 10:30:00,1611,3.291380410433045,1.1748836342935367,373485212,183619132,336515102
SGW_Norte_02,2025-09-15 10:45:00,1581,3.1063644030393003,1.662359836627183,161207602,164739747,275455633
SGW_Norte_02,2025-09-15 11:00:00,1945,5.292726850097909,2.685657609987914,669899293,347665823,440604363
SGW_Norte_02,2025-09-15 11:15:00,1705,3.7298756538197786,1.6476120407635726,340527815,189559581,283600047
SGW_Norte_02,2025-09-15 11:30:00,1651,6.130813899438983,1.86641898608563,479059221,182850581,359279916
SGW_Norte_02,2025-09-15 11:45:00,2328,5.736760747256962,2.138776035024576,764589213,250142095,436143216
SGW_Norte_02,2025-09-15 12:00:00,2871,8.77213008538811,3.554066826101923,749993126,388556396,805626599
SGW_Norte_02,2025-09-15 12:15:00,2039,5.448315386201447,2.488867984538967,515346293,370719189,348009609
SGW_Norte_02,2025-09-15 12:30:00,1975,4.730460505561881,2.24419601980369,566532877,191439596,329386548
SGW_Norte_02,2025-09-15 12:45:00,2742,8.181226662286011,3.9795863698372047,547544923,346922174,647811572
SGW_Norte_02,2025-09-15 13:00:00,1967,3.2033766276472373,2.7192164358600466,341989423,182987207,344553907
SGW_Norte_02,2025-09-15 13:15:00,2298,6.094384752834686,2.9082078174093535,379300414,280576007,392572779
SGW_Norte_02,2025-09-15 13:30:00,1768,5.893944106526119,3.0473613474021657,579713170,210371416,428411076
SGW_Norte_02,2025-09-15 13:45:00,1985,4.652351287780763,2.397547005132568,513670090,287180948,400962586
SGW_Norte_02,2025-09-15 14:00:00,1495,3.617008132576892,1.605814441252521,370423777,191084696,326749736
SGW_Norte_02,2025-09-15 14:15:00,1589,4.65688668866117,2.1931606847712137,480230253,213642703,271054797
SGW_Norte_02,2025-09-15 14:30:00,1354,1.969227039174666,1.6121774293763198,297819874,97760893,77631524
SGW_Norte_02,2025-09-15 14:45:00,1912,4.173171553056676,2.1121651270356496,336173906,215554097,457295431
SGW_Norte_02,2025-09-15 15:00:00,1575,3.9342104914664096,1.3696965242354489,472932944,124383211,122681403
SGW_Norte_02,2025-09-15 15:15:00,1864,3.8909142839244195,2.093031770095746,477370439,231071168,343537171
SGW_Norte_02,2025-09-15 15:30:00,1857,4.276251004260472,1.8005313696156031,569575308,167639234,313836463
SGW_Norte_02,2025-09-15 15:45:00,1551,5.582988267960815,2.0956967715625834,226078918,264739582,316508194
SGW_Norte_02,2025-09-15 16:00:00,1992,4.041250779118017,3.0869744869237974,403296935,240101387,353478467
SGW_Norte_02,2025-09-15 16:15:00,1580,6.07084852585116,2.19612174435517,562202326,256274879,569929692
SGW_Norte_02,2025-09-15 16:30:00,1308,2.6552398964292574,1.3988631899546007,246725324,75718837,171028688
SGW_Norte_02,2025-09-15 16:45:00,1209,3.176198226210461,1.4640947220216654,287288080,117574607,260029311
SGW_Norte_02,2025-09-15 17:00:00,1334,2.818419242255077,1.774674217536383,376505012,145438893,104926335
SGW_Norte_02,2025-09-15 17:15:00,2040,5.310670319781876,2.632055437598993,583349330,242464485,368476599
SGW_Norte_02,2025-09-15 17:30:00,1300,3.968422844409155,0.9901610881705424,123230413,187164446,220358992
SGW_Norte_02,2025-09-15 17:45:00,1073,2.196317087222687,1.0079636872543036,143899727,130497651,190940480
SGW_Norte_02,2025-09-15 18:00:00,2758,7.9741951769863375,2.84999374721827,631859339,413400419,634345134
SGW_Norte_02,2025-09-15 18:15:00,2708,7.998687009926877,3.457876798994593,790174221,234931588,572484431
SGW_Norte_02,2025-09-15 18:30:00,2306,5.814833144612887,3.551975502459614,686123803,303908918,464697134
SGW_Norte_02,2025-09-15 18:45:00,2148,6.61209286119315,3.4291547532033446,695077458,272295794,360700732
SGW_Norte_02,2025-09-15 19:00:00,1648,2.885968777966652,1.7717725517388259,502081904,165552296,361717519
SGW_Norte_02,2025-09-15 19:15:00,2229,5.820672260362647,2.1670086280486087,474621518,289840137,464638335
SGW_Norte_02,2025-09-15 19:30:00,2145,6.545711032512239,2.381609182044528,640012388,273258416,527158085
SGW_Norte_02,2025-09-15 19:45:00,2368,6.999896444700389,3.1028159567933256,664469609,297609226,469187501
SGW_Norte_02,2025-09-15 20:00:00,2388,6.0885988962219155,2.9498009881498506,729743684,366965554,515373225
SGW_Norte_02,2025-09-15 20:15:00,2060,4.679687174435464,2.471432687690242,572699721,253379647,503813620
SGW_Norte_02,2025-09-15 20:30:00,2337,6.602514101899792,3.4177727379883933,384327657,385906800,736582927
SGW_Norte_02,2025-09-15 20:45:00,2127,4.277759878743325,2.108627394161637,665124659,309327056,540785780
SGW_Norte_02,2025-09-15 21:00:00,2391,5.376079815891337,2.7802913619594842,615518053,267391877,419782844
SGW_Norte_02,2025-09-15 21:15:00,1129,2.604770163494986,1.5698904964169274,334570703,112743291,285306150
SGW_Norte_02,2025-09-15 21:30:00,2763,7.156636886576522,3.911020170222298,820346882,380608078,622184994
SGW_Norte_02,2025-09-15 21:45:00,2740,6.788759877439578,4.186247137078545,667155322,402587745,692058746
SGW_Norte_02,2025-09-15 22:00:00,1147,2.0723213098251922,1.185898807772836,150972499,-5331698,54162486
SGW_Norte_02,2025-09-15 22:15:00,629,1.2260693088965504,0.9491835981849848,92540692,63645267,112577848
SGW_Norte_02,2025-09-15 22:30:00,1365,3.458649743534979,1.6225473677658635,99894233,99617145,165452124
SGW_Norte_02,2025-09-15 22:45:00,972,1.8125317053575327,0.9359144072267511,149525322,67046460,93666519
SGW_Norte_02,2025-09-15 23:00:00,680,4.000848605860824,0.7909199310675638,236835405,105333835,-25211171
SGW_Norte_02,2025-09-15 23:15:00,861,1.9264586505185115,0.5731069825883217,73360092,51689061,134523706
SGW_Norte_02,2025-09-15 23:30:00,1129,1.2811771595515418,1.696244008939747,406908710,176083053,319541114
SGW_Norte_02,2025-09-15 23:45:00,1198,1.656778884567406,0.46373494989236186,169172978,93699718,90547843
SGW_Norte_02,2025-09-16 00:00:00,1471,3.0411579173008603,1.7032680962223854,142140518,98476244,298715373
SGW_Norte_02,2025-09-16 00:15:00,1132,2.499986690614901,0.9727247766846261,110019424,67117518,53242288
SGW_Norte_02,2025-09-16 00:30:00,1054,2.27241956494173,1.5419868049908914,392897849,52482362,199226954
SGW_Norte_02,2025-09-16 00:45:00,989,3.6896210719830824,1.7278842293825125,173872901,156725567,103502666
SGW_Norte_02,2025-09-16 01:00:00,1291,2.40987226586511,1.988932901892562,352948360,150037424,346643102
SGW_Norte_02,2025-09-16 01:15:00,887,1.815598312393906,0.34999943121272675,17472941,53714057,19582330
SGW_Norte_02,2025-09-16 01:30:00,828,0.6182237602855114,0.6795004069415309,170734502,74336406,34139848
SGW_Norte_02,2025-09-16 01:45:00,1306,2.753311824711184,0.200105098328884,231529078,122050243,74434053
SGW_Norte_02,2025-09-16 02:00:00,1468,1.6062301029077029,1.0420042792206041,128898205,133405649,150374681
SGW_Norte_02,2025-09-16 02:15:00,806,0.632005098519384,1.4160666516508993,52871774,135766517,7559554
SGW_Norte_02,2025-09-16 02:30:00,1327,2.6267221503387854,2.084777042105106,326835352,185205882,298768518
SGW_Norte_02,2025-09-16 02:45:00,1307,2.888541907336379,1.2120625936623148,206790901,151061051,-19399761
SGW_Norte_02,2025-09-16 03:00:00,1040,2.55658966399822,1.1297942615261265,419362263,67437781,225261507
SGW_Norte_02,2025-09-16 03:15:00,1364,2.593418890248655,1.3672582894385574,291806186,127919097,205086862
SGW_Norte_02,2025-09-16 03:30:00,880,2.639534856077183,1.78751048867608,39021617,141579382,288521381
SGW_Norte_02,2025-09-16 03:45:00,903,0.38528316829611886,1.2402217444490353,297865347,45544997,217890778
SGW_Norte_02,2025-09-16 04:00:00,1203,1.8884167129649352,0.9822986019093578,248946457,200454486,132217672
SGW_Norte_02,2025-09-16 04:15:00,1454,3.645044426726547,1.5063448473420715,309655504,151595175,134388435
SGW_Norte_02,2025-09-16 04:30:00,910,1.824130156318475,1.8514776979853402,259923353,118542639,242273341
SGW_Norte_02,2025-09-16 04:45:00,1089,2.0333722482638326,1.4983988713213745,290834840,85857555,255450449
SGW_Norte_02,2025-09-16 05:00:00,710,0.9812683607157212,0.46646496563264994,113143043,80598694,142687091
SGW_Norte_02,2025-09-16 05:15:00,993,0.5324553574732149,1.3187756070445835,120514277,182848721,114396789
SGW_Norte_02,2025-09-16 05:30:00,956,0.0,0.6616415155057841,49623405,-43794113,61115472
SGW_Norte_02,2025-09-16 05:45:00,1057,0.2542822794839952,0.3244319190964742,93852229,45879630,179098497
SGW_Norte_02,2025-09-16 06:00:00,1235,1.0271485271208145,1.7193894058174162,431052563,263599577,365818715
SGW_Norte_02,2025-09-16 06:15:00,1695,4.5352643745635,2.4783972240072205,550489480,245087549,275131343
SGW_Norte_02,2025-09-16 06:30:00,1608,5.043826944270014,2.1780001660451274,430605255,101568738,239972074
SGW_Norte_02,2025-09-16 06:45:00,1787,4.456919829420426,2.1477745842525064,519397833,212715262,450544945
SGW_Norte_02,2025-09-16 07:00:00,2166,4.433007942765931,2.7417726347245206,402034157,270116828,496599923
SGW_Norte_02,2025-09-16 07:15:00,1885,6.2330888962284785,2.4902494263500565,648368997,188174219,480220170
SGW_Norte_02,2025-09-16 07:30:00,1603,3.6622103158556643,1.5218513960706335,508591641,206473070,293664855
SGW_Norte_02,2025-09-16 07:45:00,1949,2.125986611006629,2.7942982786929154,391835471,230168626,365048014
SGW_Norte_02,2025-09-16 08:00:00,2416,5.75906414216943,3.7238419888675742,344862134,410064581,392600458
SGW_Norte_02,2025-09-16 08:15:00,2147,5.632563752289711,2.970124448769295,697271935,267582130,549301601
SGW_Norte_02,2025-09-16 08:30:00,2534,6.13842709409027,2.932435786794138,684220172,257660751,501462031
SGW_Norte_02,2025-09-16 08:45:00,2611,6.454255446738266,3.5124219331267055,815796854,456750814,606433483
SGW_Norte_02,2025-09-16 09:00:00,2098,5.360362457833733,3.1332151590016406,669294943,337402761,336858883
SGW_Norte_02,2025-09-16 09:15:00,2331,6.096756212627343,2.1556430337971175,450966303,284556513,558181914
SGW_Norte_02,2025-09-16 09:30:00,1910,5.233625958916928,2.2735940210901773,714068067,246578179,496062519
SGW_Norte_02,2025-09-16 09:45:00,1941,6.399695416327271,2.1197329167026755,534649564,273206913,507956241
SGW_Norte_02,2025-09-16 10:00:00,1650,3.029025069297825,1.2148620104149914,303600581,91166772,297394020
SGW_Norte_02,2025-09-16 10:15:00,2194,4.98838547333917,2.2820061270062935,451547338,302931178,324557664
SGW_Norte_02,2025-09-16 10:30:00,1398,1.134510121578238,1.6620119134248674,206216762,170757782,334161940
SGW_Norte_02,2025-09-16 10:45:00,1562,3.000368720067873,2.513459678922544,368100477,215117428,378744163
SGW_Norte_02,2025-09-16 11:00:00,1608,3.7167343643334028,2.1415309140529986,393252379,218772487,280239446
SGW_Norte_02,2025-09-16 11:15:00,1403,2.8166765019325104,2.023859252472957,316748784,48886041,364339027
SGW_Norte_02,2025-09-16 11:30:00,1176,3.7873473112030966,0.7887565056205544,104704246,132448685,155987876
SGW_Norte_02,2025-09-16 11:45:00,2193,5.688940584550867,3.9706593860744697,572682045,352507099,349167093
SGW_Norte_02,2025-09-16 12:00:00,2378,5.324129421307998,2.147365241958784,525887635,349252367,485013133
SGW_Norte_02,2025-09-16 12:15:00,2685,6.711482540209416,3.9867763046471243,756565534,418299991,512612704
SGW_Norte_02,2025-09-16 12:30:00,3008,8.444441380521345,3.6957010413658655,869626859,336796328,721770712
SGW_Norte_02,2025-09-16 12:45:00,1963,3.923658844344952,3.1475986704217287,578572659,270348596,407721111
SGW_Norte_02,2025-09-16 13:00:00,2165,4.9134595617504315,2.1813387313081676,519194818,144718617,415077592
SGW_Norte_02,2025-09-16 13:15:00,2064,5.108802768869332,2.173995040790039,539707847,214976577,506275444
SGW_Norte_02,2025-09-16 13:30:00,2701,7.972286532784753,3.558805828329591,819365427,350039718,496487490
SGW_Norte_02,2025-09-16 13:45:00,2184,4.3843278229745986,3.177581015177574,300210226,263714632,423857183
SGW_Norte_02,2025-09-16 14:00:00,1987,5.180374202837145,2.1990007943038763,617888599,355140033,502381538
